"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster7-worker7-2",,,,"User:","ubuntu"
"Cmdline:","dstat --top-io --top-bio --top-cpu --top-mem --net --disk --output /home/ubuntu/Cloud/OpenStack/resourceUsage/RFBot-core2.csv -t 1",,,,"Date:","05 Sep 2019 06:42:30 UTC"

"most expensive","most expensive","most expensive","most expensive","net/total",,"dsk/total",,"system"
"i/o process","block i/o process","cpu process","memory process","recv","send","read","writ","time"
java / 31113339:31123766,java / 31571968:0,java / 94%,java / 1932333056%,10770.0,7474.0,31834112.0,0.0,05-09 07:05:46,
java / 27209771:27224975,java / 27262976:0,java / 95%,java / 1945849856%,536.0,1572.0,27000832.0,0.0,05-09 07:05:47,
java / 27144192:27158469,java / 27017216:0,java / 95%,java / 1957203968%,163.0,2149.0,27279360.0,65536.0,05-09 07:05:48,
java / 26353664:26365521,java / 26222592:0,java / 94%,java / 1965314048%,253.0,935.0,26140672.0,20480.0,05-09 07:05:49,
java / 25429840:5920,java / 9953280:0,java / 98%,java / 1978560512%,838.0,7622.0,9986048.0,0.0,05-09 07:05:50,
java / 35537145:35551616,java / 36798464:0,java / 91%,java / 1989373952%,21419.0,14362.0,36798464.0,0.0,05-09 07:05:51,
java / 24571904:24581388,java / 24510464:0,java / 95%,java / 2002890752%,163.0,881.0,24772608.0,0.0,05-09 07:05:52,
java / 21205035:21211786,java / 21061632:0,java / 95%,java / 2010730496%,272.0,1506.0,21061632.0,0.0,05-09 07:05:53,
java / 22781952:22797256,java / 22552576:0,java / 97%,java / 2022895616%,217.0,1519.0,22552576.0,245760.0,05-09 07:05:54,
java / 21918372:21930022,java / 21368832:0,java / 96%,java / 2031546368%,1417.0,407597.0,22204416.0,0.0,05-09 07:05:55,
java / 35083320:35094487,java / 35721216:0,java / 93%,java / 2042089472%,30224.0,12581743.0,34885632.0,0.0,05-09 07:05:56,
java / 36855808:36872082,java / 36569088:0,java / 94%,java / 2052902912%,15385.0,11492116.0,36306944.0,0.0,05-09 07:05:57,
java / 38371328:38391899,java / 38551552:0,java / 95%,java / 2066419712%,18625.0,13429954.0,39337984.0,0.0,05-09 07:05:58,
java / 25572579:45562155,java / 0:45580288,java / 95%,java / 2085613568%,14246.0,10054240.0,33161216.0,81920.0,05-09 07:05:59,
java / 32774444:32792685,java / 31936512:0,java / 94%,java / 2105348096%,15469.0,11134578.0,32358400.0,73728.0,05-09 07:06:00,
java / 70579535:736108,java / 26734592:0,java / 94%,java / 2178654208%,29573.0,3805287.0,26705920.0,0.0,05-09 07:06:01,
java / 24899627:24912210,java / 24903680:0,java / 94%,java / 2192171008%,404.0,1674.0,25165824.0,0.0,05-09 07:06:02,
java / 24707072:24713546,java / 24784896:0,java / 96%,java / 2197909504%,163.0,2149.0,24522752.0,0.0,05-09 07:06:03,
java / 22797255:45562155,java / 0:45584384,java / 95%,java / 2202791936%,163.0,881.0,22548480.0,29515776.0,05-09 07:06:04,
java / 20613912:20630129,java / 19546112:8192,java / 95%,java / 2217930752%,404.0,1572.0,19546112.0,491520.0,05-09 07:06:05,
java / 74790254:3106369,java / 0:3112960,java / 97%,java / 2251649024%,12688381.0,26062.0,0.0,0.0,05-09 07:06:06,
java / 26233363:0,java / 0:4096,java / 96%,java / 2257915904%,26762931.0,35129.0,0.0,0.0,05-09 07:06:07,
java / 26960232:0,java / 0:4096,java / 97%,java / 2262872064%,27125497.0,36516.0,0.0,0.0,05-09 07:06:08,
java / 25638652:47134258,java / 0:47136768,java / 98%,java / 2273423360%,25719893.0,32483.0,4096.0,24969216.0,05-09 07:06:09,
java / 70066855:6121069,java / 0:6139904,java / 96%,java / 2305863680%,21868784.0,32740.0,0.0,29941760.0,05-09 07:06:10,
java / 19790398:4652,java / 0:8192,java / 65%,java / 2341277696%,13793913.0,20888.0,0.0,0.0,05-09 07:06:11,
java / 13480116:0,java / 0:8192,java / 52%,java / 2343346176%,13461241.0,16001.0,0.0,0.0,05-09 07:06:12,
java / 13347958:0,java / 0:8192,java / 50%,java / 2344218624%,13515331.0,16919.0,0.0,0.0,05-09 07:06:13,
java / 11299509:45562152,java / 0:45563904,java / 51%,java / 2344820736%,11259360.0,13824.0,0.0,77910016.0,05-09 07:06:14,
java / 19040795:5358884,java / 0:5357568,java / 73%,java / 2360238080%,20260895.0,27997.0,0.0,77824.0,05-09 07:06:15,
java / 20021937:5365070,java / 0:5361664,java / 88%,java / 2365792256%,20056177.0,22091.0,0.0,0.0,05-09 07:06:16,
java / 79028015:3051030,java / 0:3055616,java / 95%,java / 2366873600%,19252136.0,31646.0,0.0,0.0,05-09 07:06:17,
java / 27356706:0,java / 0:3055616,java / 98%,java / 2356469760%,27330521.0,34367.0,0.0,0.0,05-09 07:06:18,
java / 25176099:0,java / 0:3055616,java / 96%,java / 2354900992%,25658317.0,39073.0,0.0,0.0,05-09 07:06:19,
java / 25440583:5558,java / 0:3055616,java / 96%,java / 2354913280%,26614520.0,32922.0,0.0,0.0,05-09 07:06:20,
java / 26299442:0,java / 0:3055616,java / 97%,java / 2354913280%,26524484.0,27751.0,0.0,45056.0,05-09 07:06:21,
java / 26695916:0,java / 0:3055616,java / 97%,java / 2354913280%,26848643.0,27677.0,0.0,0.0,05-09 07:06:22,
java / 23193729:47797855,java / 0:47816704,java / 94%,java / 2358697984%,23102475.0,24540.0,4096.0,58892288.0,05-09 07:06:23,
java / 26761995:5364750,java / 0:5365760,java / 98%,java / 2358697984%,26788715.0,27557.0,0.0,0.0,05-09 07:06:24,
java / 24184914:50918409,java / 0:50925568,java / 97%,java / 2364489728%,24159233.0,25045.0,0.0,59125760.0,05-09 07:06:25,
java / 80274105:8739654,java / 0:8744960,java / 96%,java / 2367193088%,18489746.0,27528.0,4096.0,0.0,05-09 07:06:26,
java / 27753186:8042693,java / 0:8040448,java / 98%,java / 2365812736%,27803361.0,28321.0,0.0,135168.0,05-09 07:06:27,
java / 81563859:3041500,java / 0:3047424,java / 97%,java / 2364825600%,18567123.0,127953.0,0.0,0.0,05-09 07:06:28,
java / 22599018:0,java / 0:3047424,java / 89%,java / 2364674048%,22699078.0,29828.0,0.0,0.0,05-09 07:06:29,
java / 25044109:5558,java / 0:3047424,java / 98%,java / 2360995840%,25188605.0,37103.0,0.0,0.0,05-09 07:06:30,
java / 24515309:0,java / 0:3047424,java / 96%,java / 2360999936%,24126220.0,30337.0,0.0,0.0,05-09 07:06:31,
java / 26960232:0,java / 0:3047424,java / 98%,java / 2360999936%,27461673.0,36380.0,0.0,45056.0,05-09 07:06:32,
java / 25506494:0,java / 0:3047424,java / 98%,java / 2360999936%,25636234.0,32291.0,0.0,0.0,05-09 07:06:33,
java / 22797255:44554411,java / 0:44572672,java / 95%,java / 2360999936%,22447834.0,133681.0,8192.0,62263296.0,05-09 07:06:34,
java / 27026311:5356334,java / 0:5357568,java / 97%,java / 2361004032%,28022928.0,32598.0,0.0,0.0,05-09 07:06:35,
java / 28149654:8042693,java / 0:8040448,java / 96%,java / 2361004032%,27262513.0,29855.0,0.0,0.0,05-09 07:06:36,
java / 73059858:49468257,java / 0:49483776,java / 94%,java / 2388946944%,14067322.0,23279.0,0.0,62451712.0,05-09 07:06:37,
java / 27158469:5364526,java / 0:5365760,java / 99%,java / 2402197504%,28006502.0,30990.0,0.0,122880.0,05-09 07:06:38,
java / 26497679:5356334,java / 0:5353472,java / 97%,java / 2411233280%,26269941.0,28427.0,0.0,0.0,05-09 07:06:39,
java / 76135980:2046143,java / 0:2039808,java / 89%,java / 2432598016%,14829869.0,300187.0,557056.0,0.0,05-09 07:06:40,
java / 26101205:0,java / 0:2039808,java / 99%,java / 2429206528%,26950670.0,31338.0,0.0,0.0,05-09 07:06:41,
java / 24581388:0,java / 0:2039808,java / 97%,java / 2428157952%,24310594.0,27647.0,0.0,0.0,05-09 07:06:42,
java / 14338790:5015,java / 0:8192,java / 71%,java / 2428157952%,12964520.0,20460.0,0.0,90112.0,05-09 07:06:43,
java / 15660723:0,java / 0:8192,java / 51%,java / 2428157952%,15765886.0,18056.0,0.0,0.0,05-09 07:06:44,
java / 13357976:497,java / 0:8192,java / 47%,java / 2428162048%,13775800.0,16797.0,0.0,0.0,05-09 07:06:45,
java / 15726802:0,java / 0:8192,java / 51%,java / 2428162048%,15789985.0,16597.0,0.0,0.0,05-09 07:06:46,
java / 14603459:45185035,java / 0:45195264,java / 51%,java / 2428162048%,14614513.0,17546.0,4096.0,58904576.0,05-09 07:06:47,
java / 14206985:5364526,java / 0:5373952,java / 51%,java / 2428162048%,14277843.0,15425.0,0.0,114688.0,05-09 07:06:48,
java / 107713067:4532521,java / 65536:4407296,java / 56%,java / 2428162048%,3009104.0,160375.0,65536.0,0.0,05-09 07:06:49,
java / 73005220:31887,java / 0:36864,java / 96%,java / 2431750144%,37383.0,30130.0,0.0,0.0,05-09 07:06:50,
java / 109273415:26684,java / 0:32768,java / 96%,java / 2431750144%,36842.0,22141.0,0.0,0.0,05-09 07:06:51,
java / 11974647:32410,java / 0:45056,java / 96%,java / 2431750144%,46145.0,29673.0,0.0,57200640.0,05-09 07:06:52,
java / 61020311:19914,java / 0:24576,java / 95%,java / 2431750144%,27786.0,18636.0,0.0,229376.0,05-09 07:06:53,
java / 101545335:46176,java / 0:61440,java / 97%,java / 2423521280%,64608.0,41047.0,0.0,0.0,05-09 07:06:54,
java / 115052745:22994,java / 0:32768,java / 61%,java / 2423521280%,18980.0,18143.0,0.0,0.0,05-09 07:06:55,
java / 19951905:19957399,java / 20938752:0,java / 42%,java / 2424090624%,316874.0,193072.0,22822912.0,0.0,05-09 07:06:56,
java / 116113408:116166882,java / 116129792:0,java / 87%,java / 2424303616%,163.0,1028.0,119058432.0,0.0,05-09 07:06:57,
java / 150392965:150461928,java / 150495232:0,java / 91%,java / 2423132160%,181055.0,7886.0,148398080.0,503808.0,05-09 07:06:58,
java / 122716460:122775996,java / 122535936:4096,java / 88%,java / 2420207616%,146173.0,209161.0,123846656.0,0.0,05-09 07:06:59,
java / 132157454:132223055,java / 130981888:0,java / 92%,java / 2420207616%,463.0,5717.0,128884736.0,0.0,05-09 07:07:00,
java / 139567356:139626041,java / 140607488:0,java / 81%,java / 2417422336%,350715.0,13825.0,142442496.0,0.0,05-09 07:07:01,
java / 148013232:148083511,java / 148004864:0,java / 87%,java / 2411642880%,113598.0,9157.0,146706432.0,0.0,05-09 07:07:02,
java / 144056824:144120570,java / 144850944:0,java / 86%,java / 2404143104%,13803.0,243304.0,144330752.0,0.0,05-09 07:07:03,
java / 151580812:151650838,java / 151154688:0,java / 91%,java / 2395738112%,144550.0,7334.0,151416832.0,151552.0,05-09 07:07:04,
java / 144449705:144515757,java / 145096704:4096,java / 82%,java / 2389434368%,78384.0,7719.0,146669568.0,0.0,05-09 07:07:05,
java / 125821194:125880585,java / 125714432:0,java / 72%,java / 2389434368%,263162.0,13860.0,124403712.0,0.0,05-09 07:07:06,
java / 143851520:143920062,java / 143917056:0,java / 86%,java / 2383654912%,163.0,799.0,143917056.0,0.0,05-09 07:07:07,
java / 146559285:146629818,java / 146808832:0,java / 86%,java / 2378928128%,269284.0,15069.0,146939904.0,0.0,05-09 07:07:08,
java / 175483373:175556406,java / 175833088:0,java / 78%,java / 2375585792%,73709.0,46209424.0,177405952.0,155648.0,05-09 07:07:09,
java / 146712565:146786971,java / 145526784:0,java / 89%,java / 2373017600%,15704460.0,9505010.0,143302656.0,0.0,05-09 07:07:10,
java / 117429853:117486237,java / 117207040:0,java / 94%,java / 2373017600%,48024803.0,59736.0,118009856.0,0.0,05-09 07:07:11,
java / 148163034:148229781,java / 148430848:0,java / 87%,java / 2372493312%,23282.0,12160.0,147906560.0,0.0,05-09 07:07:12,
java / 109015820:109072044,java / 108040192:0,java / 87%,java / 2372497408%,12891634.0,16018.0,107782144.0,0.0,05-09 07:07:13,
java / 47709538:3503,java / 4096:12288,java / 29%,java / 2372497408%,44654799.0,40269.0,4096.0,176128.0,05-09 07:07:14,
java / 3775:345,java / 4096:12288,java / 0%,java / 2372497408%,163.0,889.0,0.0,0.0,05-09 07:07:15,
java / 20005:345,java / 4096:12288,java / 0%,java / 2372497408%,163.0,865.0,0.0,0.0,05-09 07:07:16,
java / 2:1204,java / 0:12288,java / 0%,java / 2372497408%,404.0,1490.0,0.0,65536.0,05-09 07:07:17,
java / 69867324:4510,java / 0:12288,java / 44%,java / 2372497408%,73137850.0,89143.0,0.0,0.0,05-09 07:07:18,
java / 138567663:0,java / 0:12288,java / 87%,java / 2372501504%,138517014.0,129623.0,0.0,73728.0,05-09 07:07:19,
java / 133566787:16431,java / 98304:24576,java / 83%,java / 2372505600%,139324206.0,359158.0,98304.0,0.0,05-09 07:07:20,
java / 163281209:0,java / 98304:24576,java / 93%,java / 2372505600%,163367146.0,154249.0,0.0,0.0,05-09 07:07:21,
java / 151540650:11762,java / 0:24576,java / 91%,java / 2372517888%,149712660.0,454521.0,0.0,638976.0,05-09 07:07:22,
java / 158468301:5847,java / 0:20480,java / 89%,java / 2373341184%,162267438.0,162542.0,0.0,0.0,05-09 07:07:23,
java / 81349224:4080,java / 0:12288,java / 49%,java / 2373341184%,76718147.0,71645.0,0.0,0.0,05-09 07:07:24,
java / 16449782:16454785,java / 17530880:0,java / 38%,java / 2379767808%,10218871.0,82794.0,19066880.0,225280.0,05-09 07:07:25,
java / 18296875:18304310,java / 18350080:0,java / 97%,java / 2392121344%,326.0,2078.0,18350080.0,0.0,05-09 07:07:26,
java / 21663744:21673913,java / 21495808:0,java / 96%,java / 2416779264%,163.0,881.0,21757952.0,0.0,05-09 07:07:27,
java / 28069888:28083575,java / 28049408:0,java / 94%,java / 2430820352%,361.0,1145.0,27525120.0,0.0,05-09 07:07:28,
java / 29593643:29603819,java / 29884416:0,java / 97%,java / 2437566464%,272.0,1440.0,30146560.0,0.0,05-09 07:07:29,
java / 30445568:30462419,java / 30408704:0,java / 96%,java / 2438090752%,463.0,5777.0,30408704.0,368640.0,05-09 07:07:30,
java / 30248960:30264182,java / 30146560:0,java / 96%,java / 2438623232%,163.0,881.0,29884416.0,0.0,05-09 07:07:31,
java / 30117931:30132451,java / 30146560:0,java / 95%,java / 2438868992%,404.0,1506.0,30408704.0,4096.0,05-09 07:07:32,
java / 30052352:30065945,java / 29925376:0,java / 97%,java / 2438868992%,163.0,2149.0,29663232.0,0.0,05-09 07:07:33,
java / 30117888:30132024,java / 29884416:0,java / 95%,java / 2438868992%,163.0,881.0,30146560.0,0.0,05-09 07:07:34,
java / 14856378:14867735,java / 14663680:4096,java / 97%,java / 2442166272%,302736.0,14870.0,17924096.0,16384.0,05-09 07:07:35,
java / 28934391:28943901,java / 29343744:4096,java / 95%,java / 2445209600%,1525.0,128835.0,26402816.0,0.0,05-09 07:07:36,
java / 25890816:25902968,java / 25821184:0,java / 96%,java / 2445209600%,163.0,889.0,25559040.0,0.0,05-09 07:07:37,
java / 29790251:29802056,java / 29753344:0,java / 96%,java / 2445209600%,272.0,1440.0,29491200.0,0.0,05-09 07:07:38,
java / 28798976:28810444,java / 28835840:0,java / 95%,java / 2444914688%,205.0,923.0,29097984.0,0.0,05-09 07:07:39,
java / 27475968:27488864,java / 27525120:0,java / 96%,java / 2444914688%,463.0,5777.0,27525120.0,0.0,05-09 07:07:40,
java / 26681387:26696343,java / 26738688:0,java / 95%,java / 2444914688%,272.0,1440.0,27000832.0,24576.0,05-09 07:07:41,
java / 28930048:28942602,java / 28835840:0,java / 96%,java / 2444914688%,163.0,881.0,28835840.0,0.0,05-09 07:07:42,
java / 29061120:29074760,java / 29118464:0,java / 94%,java / 2445058048%,163.0,881.0,28594176.0,0.0,05-09 07:07:43,
java / 30048299:30066372,java / 29380608:0,java / 96%,java / 2445058048%,272.0,1440.0,29642752.0,0.0,05-09 07:07:44,
java / 29131018:29140929,java / 29851648:0,java / 95%,java / 2445598720%,307666.0,13399.0,29851648.0,0.0,05-09 07:07:45,
java / 29519872:29537313,java / 29229056:0,java / 95%,java / 2445869056%,163.0,881.0,29229056.0,16384.0,05-09 07:07:46,
java / 26751019:26762422,java / 27000832:8192,java / 97%,java / 2445869056%,404.0,1506.0,26476544.0,65536.0,05-09 07:07:47,
java / 26288128:26299442,java / 26214400:0,java / 95%,java / 2445869056%,163.0,2223.0,26738688.0,0.0,05-09 07:07:48,
java / 28467200:28480049,java / 28442624:0,java / 96%,java / 2445869056%,217.0,1519.0,28704768.0,0.0,05-09 07:07:49,
java / 28925995:28943029,java / 29097984:8192,java / 95%,java / 2446036992%,572.0,6336.0,28573696.0,0.0,05-09 07:07:50,
java / 29855744:29867708,java / 29884416:0,java / 96%,java / 2446233600%,163.0,889.0,30146560.0,24576.0,05-09 07:07:51,
java / 27475968:27488864,java / 27394048:0,java / 94%,java / 2445377536%,163.0,881.0,27131904.0,0.0,05-09 07:07:52,
java / 26484779:26498106,java / 26255360:0,java / 96%,java / 2445377536%,272.0,1358.0,26779648.0,0.0,05-09 07:07:53,
java / 22257795:22268853,java / 21774336:0,java / 95%,java / 2445377536%,1063.0,72429.0,21512192.0,0.0,05-09 07:07:54,
java / 36532606:36543031,java / 37896192:0,java / 95%,java / 2445918208%,258635.0,44296.0,37896192.0,0.0,05-09 07:07:55,
java / 28668071:28679455,java / 29245440:0,java / 95%,java / 2446172160%,1172.0,124862.0,29245440.0,0.0,05-09 07:07:56,
java / 28729344:28744365,java / 28704768:0,java / 96%,java / 2446172160%,163.0,10958.0,28442624.0,413696.0,05-09 07:07:57,
java / 30777344:30792814,java / 30670848:0,java / 94%,java / 2446172160%,163.0,799.0,30932992.0,0.0,05-09 07:07:58,
java / 27672619:27687528,java / 27787264:0,java / 95%,java / 2446172160%,338.0,1358.0,28049408.0,0.0,05-09 07:07:59,
java / 25563136:25572573,java / 25690112:0,java / 96%,java / 2446172160%,463.0,5695.0,25427968.0,0.0,05-09 07:08:00,
java / 26157056:26167284,java / 25821184:0,java / 94%,java / 2446172160%,163.0,799.0,26214400.0,0.0,05-09 07:08:01,
java / 27340843:27357133,java / 27414528:0,java / 95%,java / 2445352960%,470.0,1424.0,27021312.0,0.0,05-09 07:08:02,
java / 29528064:29537313,java / 29380608:0,java / 96%,java / 2445352960%,163.0,2149.0,29380608.0,45056.0,05-09 07:08:03,
java / 24101004:24118368,java / 23838720:0,java / 94%,java / 2445623296%,252485.0,7341.0,23838720.0,0.0,05-09 07:08:04,
java / 34943145:34956775,java / 35504128:0,java / 94%,java / 2446163968%,143660.0,7660.0,35504128.0,0.0,05-09 07:08:05,
java / 29065216:29074760,java / 29097984:0,java / 96%,java / 2446163968%,163.0,881.0,28835840.0,0.0,05-09 07:08:06,
java / 28463104:28480049,java / 28180480:0,java / 95%,java / 2446163968%,163.0,881.0,28704768.0,4096.0,05-09 07:08:07,
java / 29986859:30000293,java / 30146560:0,java / 96%,java / 2446163968%,272.0,1358.0,29884416.0,16384.0,05-09 07:08:08,
java / 30580736:30594577,java / 30670848:0,java / 96%,java / 2446163968%,163.0,881.0,30408704.0,0.0,05-09 07:08:09,
java / 30842880:30858893,java / 30932992:0,java / 95%,java / 2446163968%,463.0,5695.0,30932992.0,0.0,05-09 07:08:10,
java / 29790251:29802056,java / 29511680:0,java / 95%,java / 2445320192%,272.0,1424.0,29773824.0,0.0,05-09 07:08:11,
java / 27738112:27753180,java / 27545600:0,java / 95%,java / 2445320192%,217.0,1249.0,27545600.0,0.0,05-09 07:08:12,
java / 26546316:26563291,java / 26198016:0,java / 95%,java / 2445590528%,143947.0,7379.0,25935872.0,0.0,05-09 07:08:13,
java / 25436329:25441399,java / 26198016:0,java / 95%,java / 2446401536%,112662.0,7725.0,26198016.0,16384.0,05-09 07:08:14,
java / 24240128:24250993,java / 24379392:0,java / 95%,java / 2446401536%,163.0,799.0,24641536.0,0.0,05-09 07:08:15,
java / 24432640:24449230,java / 24248320:0,java / 94%,java / 2446401536%,163.0,799.0,24248320.0,0.0,05-09 07:08:16,
java / 26353707:26365948,java / 26214400:8192,java / 96%,java / 2446401536%,404.0,1424.0,26214400.0,61440.0,05-09 07:08:17,
java / 26750976:26761995,java / 26869760:0,java / 95%,java / 2446401536%,163.0,2157.0,26869760.0,0.0,05-09 07:08:18,
java / 28532736:28546128,java / 28573696:0,java / 96%,java / 2446401536%,163.0,881.0,28311552.0,28672.0,05-09 07:08:19,
java / 28663851:28678713,java / 28573696:8192,java / 96%,java / 2445578240%,572.0,6254.0,28835840.0,0.0,05-09 07:08:20,
java / 38838396:38855009,java / 39436288:0,java / 94%,java / 2445578240%,17083.0,11794747.0,39960576.0,0.0,05-09 07:08:21,
java / 43397120:43413903,java / 42901504:0,java / 94%,java / 2445578240%,16267.0,15090017.0,43163648.0,0.0,05-09 07:08:22,
java / 40616112:40639057,java / 40792064:0,java / 94%,java / 2445099008%,142808.0,13029484.0,40005632.0,0.0,05-09 07:08:23,
java / 41414789:41431578,java / 41533440:0,java / 96%,java / 2445639680%,120368.0,12507997.0,41795584.0,24576.0,05-09 07:08:24,
java / 29559838:29578430,java / 29532160:4096,java / 94%,java / 2445578240%,4546.0,3322300.0,29138944.0,0.0,05-09 07:08:25,
java / 28733483:28744792,java / 28532736:0,java / 95%,java / 2445578240%,272.0,36755.0,28401664.0,0.0,05-09 07:08:26,
java / 25231360:25242178,java / 25198592:0,java / 97%,java / 2445578240%,163.0,799.0,25198592.0,0.0,05-09 07:08:27,
java / 26284032:26299442,java / 25718784:0,java / 96%,java / 2445578240%,163.0,799.0,25980928.0,0.0,05-09 07:08:28,
java / 25876768:25886599,java / 26468352:0,java / 95%,java / 2445578240%,20414.0,12175.0,26730496.0,20480.0,05-09 07:08:29,
java / 30777344:30792814,java / 30670848:0,java / 95%,java / 2445578240%,463.0,5695.0,30146560.0,0.0,05-09 07:08:30,
java / 30449664:30462419,java / 30670848:0,java / 96%,java / 2445578240%,163.0,799.0,30932992.0,0.0,05-09 07:08:31,
java / 30580779:30595004,java / 30167040:0,java / 94%,java / 2445578240%,404.0,1424.0,30167040.0,8192.0,05-09 07:08:32,
java / 19925973:19940438,java / 19128320:0,java / 96%,java / 2445578240%,10168.0,7388.0,20750336.0,0.0,05-09 07:08:33,
java / 22261886:22269180,java / 22921216:0,java / 96%,java / 2445578240%,13765807.0,24221.0,21037056.0,0.0,05-09 07:08:34,
java / 29140833:0,java / 14286848:0,java / 94%,java / 2445578240%,14579638.0,18542.0,14286848.0,36864.0,05-09 07:08:35,
java / 30726741:0,java / 14946304:0,java / 98%,java / 2445578240%,15978183.0,18083.0,14946304.0,0.0,05-09 07:08:36,
java / 29999860:0,java / 14098432:0,java / 96%,java / 2445578240%,15537784.0,17657.0,14098432.0,49152.0,05-09 07:08:37,
java / 32506933:32516849,java / 33259520:0,java / 95%,java / 2445578240%,3846984.0,11423.0,33259520.0,0.0,05-09 07:08:38,
java / 28925952:28942602,java / 28815360:0,java / 95%,java / 2445578240%,163.0,799.0,29077504.0,0.0,05-09 07:08:39,
java / 29790208:29801629,java / 29696000:0,java / 95%,java / 2445578240%,463.0,5695.0,29696000.0,0.0,05-09 07:08:40,
java / 29714502:29731389,java / 29097984:0,java / 96%,java / 2444738560%,272.0,1358.0,28835840.0,32768.0,05-09 07:08:41,
java / 29383925:29398063,java / 29782016:0,java / 96%,java / 2444738560%,11370.0,6489.0,30306304.0,0.0,05-09 07:08:42,
java / 26288128:26299442,java / 26345472:0,java / 96%,java / 2444840960%,229.0,865.0,25821184.0,0.0,05-09 07:08:43,
java / 26419243:26432027,java / 26374144:0,java / 96%,java / 2445651968%,272.0,1440.0,26374144.0,0.0,05-09 07:08:44,
java / 28200960:28215733,java / 28049408:0,java / 96%,java / 2445651968%,163.0,799.0,28049408.0,0.0,05-09 07:08:45,
java / 24946909:24958481,java / 24854528:0,java / 91%,java / 2445651968%,8443.0,4512865.0,25116672.0,0.0,05-09 07:08:46,
java / 29458475:29471661,java / 29753344:0,java / 49%,java / 2445651968%,20630.0,13197361.0,29753344.0,110592.0,05-09 07:08:47,
java / 26947584:26960232,java / 26546176:8192,java / 50%,java / 2445651968%,16051.0,11191191.0,26546176.0,0.0,05-09 07:08:48,
java / 26945159:26960232,java / 26759168:0,java / 49%,java / 2445651968%,16957.0,11672092.0,26759168.0,0.0,05-09 07:08:49,
java / 12632007:12637444,java / 12320768:8192,java / 72%,java / 2445922304%,15050730.0,12789604.0,12582912.0,0.0,05-09 07:08:50,
java / 28612207:0,java / 4259840:0,java / 96%,java / 2445922304%,29781016.0,4502778.0,3735552.0,0.0,05-09 07:08:51,
java / 27554943:0,java / 4259840:0,java / 97%,java / 2445922304%,27441363.0,36233.0,0.0,32768.0,05-09 07:08:52,
java / 26167284:0,java / 0:8192,java / 98%,java / 2445922304%,26071750.0,34650.0,0.0,0.0,05-09 07:08:53,
java / 25308257:0,java / 0:8192,java / 98%,java / 2445922304%,25592986.0,34061.0,0.0,0.0,05-09 07:08:54,
java / 27092390:0,java / 0:8192,java / 98%,java / 2445922304%,27058941.0,33923.0,0.0,0.0,05-09 07:08:55,
java / 26563758:0,java / 0:8192,java / 97%,java / 2445922304%,26682606.0,34860.0,0.0,0.0,05-09 07:08:56,
java / 25572573:0,java / 0:8192,java / 96%,java / 2445922304%,25908634.0,34277.0,0.0,4096.0,05-09 07:08:57,
java / 29140839:0,java / 0:8192,java / 99%,java / 2444922880%,29008646.0,38381.0,0.0,16384.0,05-09 07:08:58,
java / 29471234:0,java / 0:8192,java / 97%,java / 2444922880%,29610357.0,40602.0,0.0,0.0,05-09 07:08:59,
java / 28631847:15870,java / 0:4096,java / 97%,java / 2445463552%,28387402.0,57451.0,0.0,0.0,05-09 07:09:00,
java / 29867708:0,java / 0:4096,java / 97%,java / 2445463552%,29823335.0,41399.0,0.0,0.0,05-09 07:09:01,
java / 29669471:0,java / 0:4096,java / 98%,java / 2445463552%,29917101.0,43628.0,0.0,0.0,05-09 07:09:02,
java / 29999866:0,java / 0:4096,java / 98%,java / 2445463552%,30149418.0,41255.0,0.0,20480.0,05-09 07:09:03,
java / 30594577:0,java / 0:4096,java / 98%,java / 2445463552%,31150547.0,40805.0,0.0,0.0,05-09 07:09:04,
java / 30462419:0,java / 0:4096,java / 95%,java / 2445463552%,30692146.0,38436.0,0.0,0.0,05-09 07:09:05,
java / 30198103:0,java / 0:4096,java / 99%,java / 2445463552%,30003655.0,37421.0,0.0,0.0,05-09 07:09:06,
java / 25770810:0,java / 0:4096,java / 98%,java / 2444877824%,25893677.0,32939.0,0.0,8192.0,05-09 07:09:07,
java / 24911783:0,java / 0:4096,java / 96%,java / 2444877824%,25189608.0,206473.0,0.0,0.0,05-09 07:09:08,
java / 27177974:11171,java / 0:4096,java / 97%,java / 2444877824%,26576177.0,47970.0,0.0,32768.0,05-09 07:09:09,
java / 24185050:4700,java / 0:4096,java / 92%,java / 2445688832%,24485685.0,146100.0,0.0,0.0,05-09 07:09:10,
java / 28612207:0,java / 0:4096,java / 96%,java / 2445688832%,29413707.0,40448.0,0.0,0.0,05-09 07:09:11,
java / 28876523:0,java / 0:4096,java / 98%,java / 2445688832%,29003523.0,35675.0,0.0,61440.0,05-09 07:09:12,
java / 27554943:0,java / 0:4096,java / 98%,java / 2445688832%,27501767.0,34451.0,0.0,0.0,05-09 07:09:13,
java / 28678286:0,java / 0:4096,java / 98%,java / 2445688832%,28728975.0,37236.0,0.0,32768.0,05-09 07:09:14,
java / 29735550:0,java / 0:4096,java / 97%,java / 2445688832%,29921667.0,37727.0,0.0,0.0,05-09 07:09:15,
java / 26695916:0,java / 0:4096,java / 98%,java / 2444865536%,26953700.0,33551.0,0.0,0.0,05-09 07:09:16,
