"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster7-worker7-0",,,,"User:","ubuntu"
"Cmdline:","dstat --io --top-bio --cpu --mem --net --disk --output /home/ubuntu/Cloud/OpenStack/resourceUsage/RFBot-compress.csv -t 1",,,,"Date:","05 Sep 2019 11:09:03 UTC"

"io/total",,"most expensive","total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"system"
"read","writ","block i/o process","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","time"
61.0,0.0,java / 15597568:0,51.010,1.010,47.980,0.0,0.0,0.0,3140083712.0,1908736.0,882888704.0,118444032.0,163.0,897.0,15597568.0,0.0,05-09 11:45:26,
70.0,0.0,java / 16646144:0,50.0,1.500,47.0,1.0,0.0,0.500,3140001792.0,1904640.0,854413312.0,147005440.0,10534.0,9541.0,16646144.0,0.0,05-09 11:45:27,
59.0,0.0,java / 15466496:0,49.751,1.990,47.761,0.0,0.0,0.498,3139960832.0,1904640.0,869928960.0,131530752.0,272.0,1522.0,15466496.0,0.0,05-09 11:45:28,
65.0,2.0,java / 16908288:0,49.495,2.020,46.970,1.010,0.0,0.505,3140235264.0,1912832.0,886755328.0,114421760.0,271.0,1607.0,16908288.0,20480.0,05-09 11:45:29,
64.0,0.0,java / 16646144:0,50.505,1.010,48.485,0.0,0.0,0.0,3139870720.0,1908736.0,864649216.0,136896512.0,163.0,905.0,16646144.0,0.0,05-09 11:45:30,
65.0,0.0,java / 17170432:0,49.749,2.010,47.739,0.0,0.0,0.503,3140050944.0,1908736.0,881831936.0,119533568.0,272.0,1456.0,17170432.0,0.0,05-09 11:45:31,
58.0,0.0,java / 14811136:0,49.0,2.500,47.500,0.0,0.0,1.0,3139743744.0,1904640.0,870428672.0,131248128.0,295.0,963.0,14811136.0,0.0,05-09 11:45:32,
60.0,0.0,java / 15597568:0,49.0,2.500,48.0,0.0,0.0,0.500,3139829760.0,1904640.0,886333440.0,115257344.0,163.0,2165.0,15597568.0,0.0,05-09 11:45:33,
61.0,2.0,java / 15749120:0,49.749,2.513,46.734,1.005,0.0,0.0,3139731456.0,1908736.0,875761664.0,125923328.0,272.0,1456.0,15749120.0,12288.0,05-09 11:45:34,
66.0,0.0,java / 16629760:0,50.254,1.523,47.208,1.015,0.0,0.0,3140841472.0,1904640.0,865886208.0,134692864.0,202012.0,8566.0,16629760.0,0.0,05-09 11:45:35,
61.0,0.0,java / 15597568:0,49.500,2.0,48.0,0.0,0.0,0.500,3140182016.0,1904640.0,865685504.0,135553024.0,163.0,897.0,15597568.0,0.0,05-09 11:45:36,
67.0,0.0,java / 17170432:0,50.761,1.015,48.223,0.0,0.0,0.0,3140435968.0,1904640.0,882921472.0,118063104.0,572.0,4779.0,17170432.0,0.0,05-09 11:45:37,
106.0,0.0,java / 26329088:0,50.495,2.475,46.040,0.495,0.0,0.495,3139731456.0,1900544.0,870223872.0,131469312.0,16442.0,9224357.0,26329088.0,0.0,05-09 11:45:38,
126.0,2.0,java / 33030144:0,50.754,1.508,46.734,0.503,0.0,0.503,3140042752.0,1908736.0,864509952.0,136863744.0,20095.0,15897550.0,33030144.0,16384.0,05-09 11:45:39,
131.0,5.0,java / 33529856:0,50.251,2.513,46.734,0.0,0.0,0.503,3139923968.0,1908736.0,859041792.0,142450688.0,20187.0,17086638.0,33529856.0,24576.0,05-09 11:45:40,
130.0,0.0,java / 33947648:0,49.239,2.030,47.716,0.0,0.0,1.015,3140349952.0,1904640.0,866283520.0,134787072.0,19681.0,16988349.0,33947648.0,0.0,05-09 11:45:41,
79.0,0.0,java / 19881984:0,51.0,1.0,47.500,0.0,0.0,0.500,3139469312.0,1904640.0,873627648.0,128323584.0,4390.0,3710830.0,19881984.0,0.0,05-09 11:45:42,
70.0,0.0,java / 17154048:0,48.744,2.513,48.241,0.0,0.0,0.503,3139682304.0,1904640.0,890679296.0,111058944.0,216926.0,7850.0,17154048.0,0.0,05-09 11:45:43,
64.0,0.0,java / 16908288:0,50.754,1.508,47.236,0.0,0.0,0.503,3139784704.0,1900544.0,868831232.0,132808704.0,163.0,897.0,16908288.0,0.0,05-09 11:45:44,
65.0,11.0,java / 16646144:8192,50.505,1.010,47.475,1.010,0.0,0.0,3139866624.0,1908736.0,885526528.0,116023296.0,205.0,939.0,16646144.0,98304.0,05-09 11:45:45,
57.0,0.0,java / 14811136:4096,49.246,1.508,48.241,0.0,0.0,1.005,3139612672.0,1908736.0,874024960.0,127778816.0,338.0,1538.0,14811136.0,0.0,05-09 11:45:46,
59.0,0.0,java / 15335424:0,50.251,1.508,47.739,0.0,0.0,0.503,3139600384.0,1908736.0,889401344.0,112414720.0,661.0,4360.0,15335424.0,0.0,05-09 11:45:47,
60.0,0.0,java / 15597568:0,50.754,0.503,47.739,0.0,0.0,1.005,3139416064.0,1904640.0,872464384.0,129540096.0,163.0,2165.0,15597568.0,0.0,05-09 11:45:48,
62.0,0.0,java / 16121856:0,49.749,1.508,48.241,0.0,0.0,0.503,3139555328.0,1904640.0,888545280.0,113319936.0,272.0,1456.0,16121856.0,0.0,05-09 11:45:49,
61.0,3.0,java / 15749120:0,51.010,1.515,46.465,0.505,0.0,0.505,3139244032.0,1908736.0,878034944.0,124137472.0,163.0,897.0,15749120.0,49152.0,05-09 11:45:50,
58.0,0.0,java / 15204352:0,50.251,1.508,47.739,0.0,0.0,0.503,3140251648.0,1904640.0,866951168.0,134217728.0,163.0,971.0,15204352.0,0.0,05-09 11:45:51,
70.0,0.0,java / 17154048:0,50.0,2.0,47.500,0.500,0.0,0.0,3139842048.0,1904640.0,884150272.0,117428224.0,136879.0,8903.0,17154048.0,0.0,05-09 11:45:52,
65.0,0.0,java / 16908288:0,51.515,1.515,46.970,0.0,0.0,0.0,3139457024.0,1900544.0,862195712.0,139771904.0,163.0,897.0,16908288.0,0.0,05-09 11:45:53,
65.0,0.0,java / 16908288:0,50.0,1.500,48.500,0.0,0.0,0.0,3139522560.0,1900544.0,879108096.0,122793984.0,163.0,897.0,16908288.0,0.0,05-09 11:45:54,
64.0,3.0,java / 16646144:0,49.749,1.508,47.236,1.005,0.0,0.503,3139657728.0,1908736.0,857112576.0,144646144.0,272.0,1456.0,16646144.0,24576.0,05-09 11:45:55,
65.0,0.0,java / 16908288:0,50.754,1.508,47.739,0.0,0.0,0.0,3139530752.0,1908736.0,873893888.0,127991808.0,163.0,905.0,16908288.0,0.0,05-09 11:45:56,
60.0,0.0,java / 15597568:0,50.754,0.503,48.744,0.0,0.0,0.0,3139473408.0,1908736.0,889511936.0,112431104.0,463.0,4220.0,15597568.0,0.0,05-09 11:45:57,
90.0,0.0,java / 22659072:4096,49.495,1.515,48.485,0.0,0.0,0.505,3140382720.0,1904640.0,848818176.0,152219648.0,7863.0,5782978.0,22659072.0,0.0,05-09 11:45:58,
125.0,0.0,java / 32526336:0,49.500,2.0,48.0,0.0,0.0,0.500,3140214784.0,1904640.0,881147904.0,120057856.0,18523.0,16578510.0,32526336.0,0.0,05-09 11:45:59,
124.0,0.0,java / 31412224:4096,48.731,2.030,48.731,0.0,0.0,0.508,3139780608.0,1900544.0,886239232.0,115404800.0,29656.0,16303560.0,31150080.0,0.0,05-09 11:46:00,
128.0,2.0,java / 32899072:0,50.251,2.010,46.231,0.503,0.0,1.005,3139645440.0,1904640.0,867164160.0,134610944.0,20408.0,16494209.0,33161216.0,24576.0,05-09 11:46:01,
85.0,0.0,java / 21917696:0,51.010,1.515,47.475,0.0,0.0,0.0,3139530752.0,1904640.0,889253888.0,112635904.0,7690.0,6356187.0,21917696.0,0.0,05-09 11:46:02,
66.0,0.0,java / 16908288:0,49.500,2.0,48.0,0.0,0.0,0.500,3139870720.0,1900544.0,879775744.0,121778176.0,163.0,2165.0,16908288.0,0.0,05-09 11:46:03,
63.0,0.0,java / 16384000:0,49.751,1.990,47.761,0.0,0.0,0.498,3139534848.0,1900544.0,857460736.0,144429056.0,272.0,1456.0,16384000.0,0.0,05-09 11:46:04,
65.0,0.0,java / 16908288:0,50.505,2.020,47.475,0.0,0.0,0.0,3139657728.0,1900544.0,874266624.0,127500288.0,163.0,897.0,16908288.0,0.0,05-09 11:46:05,
64.0,2.0,java / 16646144:0,49.751,1.990,47.264,0.995,0.0,0.0,3139526656.0,1908736.0,891092992.0,110796800.0,229.0,963.0,16646144.0,12288.0,05-09 11:46:06,
60.0,0.0,java / 15486976:0,49.746,2.030,48.223,0.0,0.0,0.0,3139563520.0,1908736.0,867676160.0,134176768.0,572.0,4787.0,15486976.0,0.0,05-09 11:46:07,
54.0,0.0,java / 15581184:0,49.505,2.475,47.525,0.495,0.0,0.0,3139346432.0,1908736.0,883785728.0,118284288.0,10233.0,6283.0,15581184.0,0.0,05-09 11:46:08,
73.0,0.0,java / 16515072:0,49.749,1.005,49.246,0.0,0.0,0.0,3140497408.0,1904640.0,858214400.0,142708736.0,163.0,897.0,16515072.0,0.0,05-09 11:46:09,
60.0,0.0,java / 15335424:0,48.756,1.990,48.756,0.0,0.0,0.498,3140681728.0,1904640.0,873422848.0,127315968.0,272.0,1456.0,15335424.0,0.0,05-09 11:46:10,
62.0,2.0,java / 16384000:0,48.0,3.500,47.0,1.500,0.0,0.0,3140538368.0,1912832.0,889733120.0,111140864.0,163.0,897.0,16384000.0,20480.0,05-09 11:46:11,
61.0,0.0,java / 15859712:0,50.251,1.005,48.744,0.0,0.0,0.0,3140599808.0,1908736.0,865202176.0,135614464.0,163.0,905.0,15859712.0,0.0,05-09 11:46:12,
64.0,0.0,java / 16384000:0,49.0,1.500,49.0,0.0,0.0,0.500,3140730880.0,1908736.0,881520640.0,119164928.0,314.0,1498.0,16384000.0,0.0,05-09 11:46:13,
56.0,0.0,java / 14811136:0,49.500,1.500,48.0,0.0,0.0,1.0,3140599808.0,1904640.0,870100992.0,130719744.0,163.0,963.0,14811136.0,0.0,05-09 11:46:14,
55.0,15.0,java / 14417920:8192,49.0,2.0,48.500,0.0,0.0,0.500,3140444160.0,1904640.0,884670464.0,116305920.0,217.0,1607.0,14417920.0,98304.0,05-09 11:46:15,
63.0,2.0,java / 16011264:4096,50.505,1.515,46.970,1.010,0.0,0.0,3140509696.0,1908736.0,874307584.0,126599168.0,272.0,1472.0,16011264.0,20480.0,05-09 11:46:16,
59.0,0.0,java / 14532608:0,50.0,1.500,47.0,1.0,0.0,0.500,3140513792.0,1908736.0,889176064.0,111726592.0,167375.0,10535.0,14532608.0,0.0,05-09 11:46:17,
108.0,0.0,java / 27377664:4096,49.749,2.010,46.734,0.503,0.0,1.005,3139551232.0,1904640.0,863768576.0,138100736.0,14300.0,11121674.0,27377664.0,0.0,05-09 11:46:18,
131.0,0.0,java / 33816576:0,48.241,3.518,47.739,0.503,0.0,0.0,3139686400.0,1900544.0,858247168.0,143491072.0,20018.0,17582524.0,33816576.0,0.0,05-09 11:46:19,
125.0,1.0,java / 32370688:0,51.256,1.508,47.236,0.0,0.0,0.0,3139571712.0,1900544.0,887492608.0,114360320.0,17833.0,15767786.0,32370688.0,12288.0,05-09 11:46:20,
124.0,2.0,java / 31002624:0,48.241,2.513,42.714,6.030,0.0,0.503,3139510272.0,1908736.0,879656960.0,122249216.0,25678.0,14781216.0,31002624.0,32768.0,05-09 11:46:21,
85.0,0.0,java / 21655552:4096,49.254,2.488,47.761,0.0,0.0,0.498,3140513792.0,1904640.0,859254784.0,141651968.0,7932.0,5835016.0,21655552.0,0.0,05-09 11:46:22,
66.0,0.0,java / 16908288:0,50.0,1.515,48.485,0.0,0.0,0.0,3140501504.0,1904640.0,876122112.0,124796928.0,205.0,971.0,16908288.0,0.0,05-09 11:46:23,
67.0,0.0,java / 17575936:0,50.246,2.956,46.798,0.0,0.0,0.0,3140714496.0,1900544.0,866123776.0,134586368.0,163.0,873.0,17575936.0,0.0,05-09 11:46:24,
28.0,1.0,java / 6881280:0,50.251,1.005,48.744,0.0,0.0,0.0,3141677056.0,1900544.0,860246016.0,139501568.0,2088490.0,10143.0,6881280.0,4096.0,05-09 11:46:25,
0.0,2.0,java / 6881280:0,50.500,0.0,48.500,0.500,0.0,0.500,3142045696.0,1908736.0,860246016.0,139124736.0,17290724.0,19199.0,0.0,24576.0,05-09 11:46:26,
0.0,0.0,java / 6881280:0,49.749,1.005,49.246,0.0,0.0,0.0,3142803456.0,1908736.0,860246016.0,138366976.0,17426833.0,19442.0,0.0,0.0,05-09 11:46:27,
0.0,0.0,java / 6881280:0,49.0,1.0,49.500,0.0,0.0,0.500,3143000064.0,1908736.0,860246016.0,138170368.0,17028032.0,16154.0,0.0,0.0,05-09 11:46:28,
57.0,0.0,java / 14401536:0,50.505,1.010,47.475,1.010,0.0,0.0,3139821568.0,1908736.0,874586112.0,127008768.0,8677107.0,9092.0,14401536.0,0.0,05-09 11:46:29,
63.0,1.0,java / 16121856:0,50.500,1.500,48.0,0.0,0.0,0.0,3139891200.0,1908736.0,890707968.0,110817280.0,163.0,897.0,16121856.0,8192.0,05-09 11:46:30,
62.0,2.0,java / 16093184:0,51.269,0.508,47.716,0.508,0.0,0.0,3140177920.0,1916928.0,868093952.0,133136384.0,272.0,1464.0,16093184.0,32768.0,05-09 11:46:31,
59.0,0.0,java / 15323136:0,50.754,1.508,47.739,0.0,0.0,0.0,3140628480.0,1916928.0,883396608.0,117383168.0,295.0,971.0,15323136.0,0.0,05-09 11:46:32,
64.0,0.0,java / 16105472:0,48.500,1.500,49.0,0.0,0.0,1.0,3141980160.0,1912832.0,859070464.0,140361728.0,10344.0,7618.0,16105472.0,0.0,05-09 11:46:33,
121.0,0.0,java / 30916608:0,48.500,2.500,47.500,0.500,0.0,1.0,3140575232.0,1912832.0,889946112.0,110891008.0,15789.0,14176139.0,30392320.0,0.0,05-09 11:46:34,
124.0,0.0,java / 31944704:0,49.746,2.030,47.208,0.0,0.0,1.015,3140096000.0,1908736.0,864198656.0,137121792.0,17653.0,16086088.0,32468992.0,0.0,05-09 11:46:35,
114.0,2.0,java / 29532160:0,49.254,2.488,46.269,0.995,0.0,0.995,3141525504.0,1912832.0,861093888.0,138792960.0,18313.0,16857427.0,29532160.0,16384.0,05-09 11:46:36,
114.0,0.0,java / 28606464:0,50.0,1.500,46.500,0.500,0.0,1.500,3141312512.0,1912832.0,877146112.0,122953728.0,16740.0,14275532.0,28606464.0,0.0,05-09 11:46:37,
62.0,0.0,java / 16252928:0,49.500,2.0,48.500,0.0,0.0,0.0,3141492736.0,1908736.0,857878528.0,142045184.0,271.0,1607.0,16252928.0,0.0,05-09 11:46:38,
66.0,0.0,java / 17129472:0,49.246,1.508,48.241,0.503,0.0,0.503,3141328896.0,1908736.0,868782080.0,131305472.0,163.0,897.0,17129472.0,0.0,05-09 11:46:39,
44.0,0.0,java / 10944512:0,48.990,1.010,50.0,0.0,0.0,0.0,3141120000.0,1908736.0,879808512.0,120487936.0,272.0,1456.0,10944512.0,0.0,05-09 11:46:40,
81.0,2.0,java / 20168704:0,49.010,2.475,46.535,0.990,0.0,0.990,3141414912.0,1912832.0,873648128.0,126349312.0,10409.0,6284.0,20168704.0,16384.0,05-09 11:46:41,
61.0,0.0,java / 15802368:0,47.980,2.525,49.495,0.0,0.0,0.0,3141316608.0,1912832.0,889491456.0,110604288.0,163.0,905.0,15802368.0,0.0,05-09 11:46:42,
60.0,0.0,java / 15728640:0,50.500,1.0,48.500,0.0,0.0,0.0,3141509120.0,1908736.0,879001600.0,120905728.0,272.0,1456.0,15728640.0,0.0,05-09 11:46:43,
70.0,0.0,java / 17072128:0,49.500,1.500,48.500,0.0,0.0,0.500,3141410816.0,1904640.0,869834752.0,130174976.0,1190.0,1200.0,17072128.0,0.0,05-09 11:46:44,
63.0,7.0,java / 16384000:8192,48.241,2.513,49.246,0.0,0.0,0.0,3141472256.0,1900544.0,860532736.0,139419648.0,163.0,897.0,16384000.0,61440.0,05-09 11:46:45,
66.0,2.0,java / 16601088:4096,48.500,1.500,48.500,1.500,0.0,0.0,3141226496.0,1912832.0,877232128.0,122953728.0,314.0,1514.0,16601088.0,65536.0,05-09 11:46:46,
63.0,0.0,java / 16777216:0,49.495,2.020,48.485,0.0,0.0,0.0,3141308416.0,1912832.0,853639168.0,146464768.0,595.0,4302.0,16777216.0,0.0,05-09 11:46:47,
69.0,0.0,java / 16502784:4096,48.485,3.030,46.465,2.020,0.0,0.0,3141353472.0,1912832.0,869482496.0,130576384.0,11533.0,325694.0,16502784.0,0.0,05-09 11:46:48,
141.0,3.0,java / 30523392:0,48.768,4.433,44.828,1.478,0.0,0.493,3141615616.0,1921024.0,861425664.0,138362880.0,23410.0,14768909.0,30822400.0,32768.0,05-09 11:46:49,
126.0,25.0,java / 32677888:8192,51.0,2.0,45.500,0.0,0.0,1.500,3141529600.0,1916928.0,855138304.0,144740352.0,23545.0,16099264.0,32677888.0,155648.0,05-09 11:46:50,
83.0,0.0,java / 20779008:0,48.756,1.493,49.254,0.0,0.0,0.498,3141382144.0,1916928.0,875806720.0,124219392.0,351133.0,14303558.0,20779008.0,0.0,05-09 11:46:51,
63.0,0.0,java / 15400960:4096,49.500,2.500,47.0,0.500,0.0,0.500,3143012352.0,1904640.0,839573504.0,158834688.0,16613398.0,15548840.0,15400960.0,0.0,05-09 11:46:52,
58.0,0.0,java / 15204352:0,50.754,1.005,47.739,0.0,0.0,0.503,3142356992.0,1904640.0,854761472.0,144302080.0,15071617.0,14996063.0,15204352.0,0.0,05-09 11:46:53,
59.0,4.0,java / 15233024:0,49.500,1.0,48.0,0.0,0.0,1.500,3142397952.0,1912832.0,869949440.0,129064960.0,15771212.0,15528242.0,15233024.0,57344.0,05-09 11:46:54,
124.0,0.0,java / 31309824:4096,49.749,1.005,47.739,1.005,0.0,0.503,3141791744.0,1912832.0,861081600.0,138539008.0,6621685.0,15267997.0,31309824.0,0.0,05-09 11:46:55,
72.0,0.0,java / 18456576:0,49.0,2.500,48.500,0.0,0.0,0.0,3141681152.0,1912832.0,879517696.0,120213504.0,4456.0,3005322.0,18456576.0,0.0,05-09 11:46:56,
64.0,0.0,java / 16523264:0,50.505,1.010,48.485,0.0,0.0,0.0,3141627904.0,1908736.0,855703552.0,144084992.0,463.0,4220.0,16523264.0,0.0,05-09 11:46:57,
64.0,0.0,java / 15720448:0,50.505,1.515,47.980,0.0,0.0,0.0,3141828608.0,1908736.0,871395328.0,128192512.0,1299.0,1760.0,15720448.0,0.0,05-09 11:46:58,
56.0,0.0,java / 14548992:0,49.0,1.500,49.0,0.0,0.0,0.500,3141873664.0,1908736.0,885854208.0,113688576.0,361.0,1029.0,14548992.0,0.0,05-09 11:46:59,
50.0,2.0,java / 12845056:0,49.495,1.515,48.990,0.0,0.0,0.0,3141591040.0,1912832.0,872824832.0,126996480.0,229.0,1029.0,12845056.0,20480.0,05-09 11:47:00,
23.0,0.0,java / 5939200:0,49.749,1.508,48.744,0.0,0.0,0.0,3143225344.0,1912832.0,878493696.0,119693312.0,4251049.0,13105.0,5939200.0,0.0,05-09 11:47:01,
0.0,0.0,java / 5939200:0,50.249,0.498,49.254,0.0,0.0,0.0,3142995968.0,1912832.0,878493696.0,119922688.0,16677189.0,25211.0,0.0,0.0,05-09 11:47:02,
0.0,0.0,java / 5939200:0,49.246,1.508,48.744,0.0,0.0,0.503,3143229440.0,1912832.0,878493696.0,119689216.0,16411741.0,22465.0,0.0,0.0,05-09 11:47:03,
0.0,0.0,java / 5939200:0,50.0,0.505,49.495,0.0,0.0,0.0,3143131136.0,1912832.0,878493696.0,119787520.0,16420441.0,23648.0,0.0,0.0,05-09 11:47:04,
0.0,0.0,java / 5939200:0,49.500,1.0,48.500,0.0,0.0,1.0,3143081984.0,1912832.0,878493696.0,119836672.0,15321207.0,21193.0,0.0,0.0,05-09 11:47:05,
0.0,2.0,java / 5939200:0,50.754,0.503,48.744,0.0,0.0,0.0,3142582272.0,1921024.0,878493696.0,120328192.0,16598727.0,26413.0,0.0,16384.0,05-09 11:47:06,
0.0,0.0,java / 5939200:0,50.249,1.493,47.761,0.0,0.0,0.498,3144744960.0,1921024.0,878493696.0,118165504.0,17992713.0,20937.0,0.0,0.0,05-09 11:47:07,
0.0,0.0,java / 5939200:0,50.251,1.005,48.744,0.0,0.0,0.0,3144843264.0,1921024.0,878493696.0,118067200.0,16207795.0,13801.0,0.0,0.0,05-09 11:47:08,
0.0,0.0,java / 5939200:0,51.0,0.500,48.0,0.0,0.0,0.500,3144548352.0,1921024.0,878493696.0,118362112.0,15878423.0,13507.0,0.0,0.0,05-09 11:47:09,
0.0,0.0,java / 5939200:0,52.020,0.505,47.475,0.0,0.0,0.0,3144744960.0,1921024.0,878493696.0,118165504.0,15867688.0,23474.0,0.0,0.0,05-09 11:47:10,
0.0,0.0,java / 5939200:0,49.749,0.503,48.744,0.0,0.0,1.005,3144679424.0,1921024.0,878493696.0,118231040.0,15976059.0,15913.0,0.0,0.0,05-09 11:47:11,
0.0,2.0,java / 5939200:0,51.256,0.503,48.241,0.0,0.0,0.0,3144310784.0,1929216.0,878493696.0,118591488.0,15519743.0,13999.0,0.0,16384.0,05-09 11:47:12,
0.0,0.0,java / 5939200:0,49.749,1.508,48.744,0.0,0.0,0.0,3144310784.0,1929216.0,878493696.0,118591488.0,15911289.0,14164.0,0.0,0.0,05-09 11:47:13,
0.0,0.0,java / 5939200:0,49.751,0.995,48.756,0.0,0.0,0.498,3144404992.0,1929216.0,878497792.0,118493184.0,16000482.0,13555.0,0.0,0.0,05-09 11:47:14,
0.0,0.0,java / 5939200:0,50.251,1.005,48.241,0.0,0.0,0.503,3144863744.0,1929216.0,878497792.0,118034432.0,17234145.0,14569.0,0.0,0.0,05-09 11:47:15,
3.0,0.0,java / 278528:4096,49.495,0.505,49.495,0.505,0.0,0.0,3144155136.0,1929216.0,878776320.0,118464512.0,17720950.0,117946.0,278528.0,0.0,05-09 11:47:16,
0.0,0.0,java / 278528:4096,49.0,1.500,49.0,0.0,0.0,0.500,3144581120.0,1929216.0,878776320.0,118038528.0,16193345.0,18204.0,0.0,0.0,05-09 11:47:17,
0.0,2.0,java / 278528:4096,49.246,1.508,49.246,0.0,0.0,0.0,3144310784.0,1937408.0,878776320.0,118300672.0,15021298.0,18972.0,0.0,16384.0,05-09 11:47:18,
0.0,0.0,java / 278528:4096,50.500,0.0,49.0,0.0,0.0,0.500,3144409088.0,1937408.0,878776320.0,118202368.0,15127810.0,13312.0,0.0,0.0,05-09 11:47:19,
0.0,7.0,java / 0:8192,50.251,0.503,49.246,0.0,0.0,0.0,3144605696.0,1937408.0,878776320.0,118005760.0,15520531.0,13135.0,0.0,61440.0,05-09 11:47:20,
0.0,0.0,java / 0:8192,49.749,1.508,48.744,0.0,0.0,0.0,3144507392.0,1937408.0,878776320.0,118104064.0,16365200.0,13845.0,0.0,0.0,05-09 11:47:21,
0.0,0.0,java / 0:4096,49.749,1.005,49.246,0.0,0.0,0.0,3144540160.0,1937408.0,878776320.0,118071296.0,16548811.0,14714.0,0.0,0.0,05-09 11:47:22,
0.0,2.0,java / 0:4096,49.0,2.0,48.0,1.0,0.0,0.0,3144572928.0,1945600.0,878768128.0,118038528.0,16301109.0,14311.0,0.0,24576.0,05-09 11:47:23,
0.0,0.0,java / 0:4096,50.0,1.0,48.500,0.0,0.0,0.500,3144548352.0,1945600.0,878776320.0,118054912.0,16318787.0,271082.0,0.0,0.0,05-09 11:47:24,
0.0,7.0,java / 0:4096,49.254,0.995,49.254,0.0,0.0,0.498,3144171520.0,1945600.0,878776320.0,118431744.0,16143690.0,14474.0,0.0,32768.0,05-09 11:47:25,
0.0,0.0,java / 0:4096,47.739,1.508,49.749,0.0,0.0,1.005,3143483392.0,1945600.0,878776320.0,119119872.0,14006592.0,12633.0,0.0,0.0,05-09 11:47:26,
0.0,0.0,java / 0:8192,49.246,2.010,48.241,0.0,0.0,0.503,3144232960.0,1945600.0,878780416.0,118366208.0,16850289.0,130129.0,0.0,0.0,05-09 11:47:27,
0.0,0.0,java / 0:8192,50.251,0.503,49.246,0.0,0.0,0.0,3144364032.0,1945600.0,878780416.0,118235136.0,16472441.0,14252.0,0.0,0.0,05-09 11:47:28,
0.0,3.0,java / 0:8192,50.251,0.503,49.246,0.0,0.0,0.0,3144585216.0,1953792.0,878780416.0,118005760.0,17281442.0,15103.0,0.0,40960.0,05-09 11:47:29,
0.0,0.0,java / 0:8192,50.500,0.0,49.0,0.0,0.0,0.500,3144617984.0,1953792.0,878780416.0,117972992.0,16454944.0,14403.0,0.0,0.0,05-09 11:47:30,
0.0,0.0,java / 0:8192,50.0,0.505,49.495,0.0,0.0,0.0,3144552448.0,1953792.0,878780416.0,118038528.0,15929475.0,19717.0,0.0,0.0,05-09 11:47:31,
0.0,0.0,java / 0:8192,49.495,1.515,48.990,0.0,0.0,0.0,3144323072.0,1953792.0,878780416.0,118267904.0,15298147.0,14871.0,0.0,0.0,05-09 11:47:32,
0.0,0.0,java / 0:8192,49.751,0.995,48.259,0.0,0.0,0.995,3144421376.0,1953792.0,878780416.0,118169600.0,15610353.0,13453.0,0.0,0.0,05-09 11:47:33,
0.0,2.0,java / 0:8192,48.500,1.0,48.500,1.0,0.0,1.0,3144675328.0,1961984.0,878780416.0,117907456.0,15725524.0,14234.0,0.0,16384.0,05-09 11:47:34,
0.0,0.0,java / 0:8192,49.246,1.508,48.744,0.0,0.0,0.503,3144151040.0,1961984.0,878780416.0,118431744.0,16460202.0,15722.0,0.0,0.0,05-09 11:47:35,
0.0,0.0,java / 0:8192,51.0,0.500,48.500,0.0,0.0,0.0,3144445952.0,1961984.0,878780416.0,118136832.0,16221005.0,14005.0,0.0,0.0,05-09 11:47:36,
0.0,0.0,java / 0:4096,50.251,0.503,48.744,0.0,0.0,0.503,3144577024.0,1961984.0,878780416.0,118005760.0,17208091.0,18805.0,0.0,0.0,05-09 11:47:37,
0.0,0.0,java / 0:4096,36.869,0.0,63.131,0.0,0.0,0.0,3141758976.0,1961984.0,878780416.0,120823808.0,10149206.0,9760.0,0.0,0.0,05-09 11:47:38,
0.0,2.0,java / 0:4096,0.500,1.0,97.500,1.0,0.0,0.0,3141758976.0,1970176.0,878772224.0,120823808.0,163.0,4016.0,0.0,16384.0,05-09 11:47:39,
15.0,0.0,java / 3522560:0,5.025,0.0,91.960,3.015,0.0,0.0,3141492736.0,1970176.0,882274304.0,117587968.0,32426.0,5152.0,2998272.0,0.0,05-09 11:47:40,
85.0,0.0,java / 21495808:0,49.500,2.0,41.0,7.500,0.0,0.0,3141029888.0,1966080.0,865095680.0,135233536.0,163.0,897.0,22020096.0,0.0,05-09 11:47:41,
62.0,0.0,java / 16121856:0,50.505,0.505,48.990,0.0,0.0,0.0,3141115904.0,1966080.0,881262592.0,118980608.0,385.0,1413.0,16121856.0,0.0,05-09 11:47:42,
62.0,0.0,java / 16121856:0,50.254,1.523,47.716,0.0,0.0,0.508,3141799936.0,1957888.0,852414464.0,147152896.0,272.0,1456.0,16121856.0,0.0,05-09 11:47:43,
65.0,0.0,java / 16908288:0,50.0,1.500,48.0,0.0,0.0,0.500,3141033984.0,1957888.0,869367808.0,130965504.0,163.0,897.0,16908288.0,0.0,05-09 11:47:44,
62.0,2.0,java / 16121856:0,50.746,0.995,47.264,0.995,0.0,0.0,3141226496.0,1966080.0,885682176.0,114450432.0,163.0,897.0,16121856.0,155648.0,05-09 11:47:45,
63.0,0.0,java / 16384000:0,50.0,1.515,48.485,0.0,0.0,0.0,3140554752.0,1957888.0,850444288.0,150368256.0,272.0,1530.0,16384000.0,0.0,05-09 11:47:46,
