"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_6_1.csv 1 200",,,,"Date:","11 Oct 2019 01:03:24 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 01:19:13,0.251,0.251,98.747,0.752,0.0,0.0,0.0,40960.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,2569.0,1653.0
11-10 01:19:14,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,4200.0,1977.0
11-10 01:19:15,0.499,0.499,99.002,0.0,0.0,0.0,0.0,0.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,3167.0,1895.0
11-10 01:19:16,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,3383.0,2251.0
11-10 01:19:17,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,4200.0,1961.0
11-10 01:19:18,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,3167.0,1895.0
11-10 01:19:19,0.250,0.250,99.0,0.500,0.0,0.0,0.0,24576.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,2569.0,1637.0
11-10 01:19:20,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,4332.0,2086.0
11-10 01:19:21,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798660096.0,91275264.0,2951581696.0,3548405760.0,3168.0,1852.0
11-10 01:19:22,0.754,0.251,98.995,0.0,0.0,0.0,0.0,237568.0,1798647808.0,91275264.0,2951593984.0,3548405760.0,26142.0,14858.0
11-10 01:19:23,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1798643712.0,91275264.0,2951598080.0,3548405760.0,4778.0,2218.0
11-10 01:19:24,5.793,0.756,93.451,0.0,0.0,0.0,0.0,172032.0,1798615040.0,91275264.0,2951610368.0,3548422144.0,25316.0,621077.0
11-10 01:19:25,0.501,0.251,98.997,0.251,0.0,0.0,0.0,40960.0,1798696960.0,91275264.0,2951618560.0,3548332032.0,5191.0,10526.0
11-10 01:19:26,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1798873088.0,91275264.0,2951618560.0,3548155904.0,3701.0,3137.0
11-10 01:19:27,0.501,0.251,99.248,0.0,0.0,0.0,0.0,98304.0,1798692864.0,91275264.0,2951622656.0,3548332032.0,5240.0,4283.0
11-10 01:19:28,0.501,0.251,99.248,0.0,0.0,0.0,0.0,32768.0,1798709248.0,91275264.0,2951622656.0,3548315648.0,5553.0,3943.0
11-10 01:19:29,0.503,0.251,99.246,0.0,0.0,0.0,0.0,8192.0,1798721536.0,91275264.0,2951626752.0,3548299264.0,7147.0,3547.0
11-10 01:19:30,0.501,0.0,98.747,0.501,0.0,0.251,0.0,106496.0,1798721536.0,91275264.0,2951626752.0,3548299264.0,6028.0,6939.0
11-10 01:19:31,0.499,0.499,99.002,0.0,0.0,0.0,0.0,0.0,1798725632.0,91275264.0,2951639040.0,3548282880.0,3056.0,3092.0
11-10 01:19:32,0.251,0.0,99.749,0.0,0.0,0.0,0.0,57344.0,1798725632.0,91275264.0,2951639040.0,3548282880.0,4275.0,1961.0
11-10 01:19:33,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798725632.0,91275264.0,2951639040.0,3548282880.0,5151.0,11062.0
11-10 01:19:34,0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1798692864.0,91275264.0,2951639040.0,3548315648.0,6636.0,20414.0
11-10 01:19:35,1.005,0.0,98.744,0.251,0.0,0.0,0.0,73728.0,1798676480.0,91275264.0,2951639040.0,3548332032.0,4473.0,2680.0
11-10 01:19:36,0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,1798676480.0,91275264.0,2951639040.0,3548332032.0,3188.0,1761.0
11-10 01:19:37,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1798676480.0,91275264.0,2951639040.0,3548332032.0,2644.0,1637.0
11-10 01:19:38,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1798676480.0,91275264.0,2951639040.0,3548332032.0,4275.0,1977.0
11-10 01:19:39,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1798643712.0,91275264.0,2951639040.0,3548364800.0,3254.0,1877.0
11-10 01:19:40,0.251,0.251,99.246,0.251,0.0,0.0,0.0,73728.0,1798500352.0,91275264.0,2951639040.0,3548508160.0,2908.0,1812.0
11-10 01:19:41,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1798492160.0,91275264.0,2951647232.0,3548508160.0,6434.0,3764.0
11-10 01:19:42,0.251,0.251,99.499,0.0,0.0,0.0,0.0,155648.0,1798488064.0,91275264.0,2951651328.0,3548508160.0,3462.0,1900.0
11-10 01:19:43,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798488064.0,91275264.0,2951651328.0,3548508160.0,2678.0,1979.0
11-10 01:19:44,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1798488064.0,91275264.0,2951651328.0,3548508160.0,6959.0,2878.0
11-10 01:19:45,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1798483968.0,91275264.0,2951655424.0,3548508160.0,4288.0,2623.0
11-10 01:19:46,0.251,0.251,98.997,0.501,0.0,0.0,0.0,57344.0,1798483968.0,91275264.0,2951655424.0,3548508160.0,2880.0,1963.0
11-10 01:19:47,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1798479872.0,91275264.0,2951659520.0,3548508160.0,4242.0,2039.0
11-10 01:19:48,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1798479872.0,91275264.0,2951659520.0,3548508160.0,3113.0,1765.0
11-10 01:19:49,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1798479872.0,91275264.0,2951659520.0,3548508160.0,2569.0,1637.0
11-10 01:19:50,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1798463488.0,91275264.0,2951659520.0,3548524544.0,4200.0,1961.0
11-10 01:19:51,0.251,0.251,98.747,0.752,0.0,0.0,0.0,24576.0,1798463488.0,91275264.0,2951659520.0,3548524544.0,3293.0,1908.0
11-10 01:19:52,0.754,0.251,93.216,5.779,0.0,0.0,0.0,16384.0,1798496256.0,91275264.0,2951659520.0,3548491776.0,2569.0,1610.0
11-10 01:19:53,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1798463488.0,91275264.0,2951659520.0,3548524544.0,4200.0,1977.0
11-10 01:19:54,0.500,0.250,99.250,0.0,0.0,0.0,0.0,8192.0,1798463488.0,91275264.0,2951659520.0,3548524544.0,4144.0,2572.0
11-10 01:19:55,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1798463488.0,91275264.0,2951659520.0,3548524544.0,2569.0,1653.0
11-10 01:19:56,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798463488.0,91275264.0,2951659520.0,3548524544.0,4200.0,1961.0
11-10 01:19:57,0.501,0.0,98.997,0.501,0.0,0.0,0.0,106496.0,1798463488.0,91275264.0,2951659520.0,3548524544.0,3167.0,1895.0
11-10 01:19:58,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1798463488.0,91275264.0,2951659520.0,3548524544.0,3382.0,2795.0
11-10 01:19:59,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1798463488.0,91275264.0,2951659520.0,3548524544.0,4200.0,1961.0
11-10 01:20:00,1.256,0.251,98.492,0.0,0.0,0.0,0.0,81920.0,1798504448.0,91275264.0,2951667712.0,3548475392.0,6769.0,4551.0
11-10 01:20:01,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798631424.0,91275264.0,2951667712.0,3548348416.0,2569.0,1613.0
11-10 01:20:02,0.251,0.251,91.960,7.538,0.0,0.0,0.0,163840.0,1798631424.0,91275264.0,2951667712.0,3548348416.0,4200.0,2091.0
11-10 01:20:03,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798631424.0,91275264.0,2951667712.0,3548348416.0,3168.0,1977.0
11-10 01:20:04,0.501,0.752,98.747,0.0,0.0,0.0,0.0,0.0,1799553024.0,91275264.0,2951667712.0,3547426816.0,3968.0,2303.0
11-10 01:20:05,0.503,5.779,92.965,0.754,0.0,0.0,0.0,212992.0,1799442432.0,91275264.0,2951675904.0,3547529216.0,7278.0,6705.0
11-10 01:20:06,0.503,0.503,98.995,0.0,0.0,0.0,0.0,221184.0,1799303168.0,91275264.0,2951688192.0,3547656192.0,25850.0,13979.0
11-10 01:20:07,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1799299072.0,91275264.0,2951692288.0,3547656192.0,3147.0,1894.0
11-10 01:20:08,3.769,0.754,94.975,0.251,0.0,0.251,0.0,172032.0,1799458816.0,91275264.0,2951700480.0,3547488256.0,26260.0,619291.0
11-10 01:20:09,0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,1799467008.0,91275264.0,2951708672.0,3547471872.0,5735.0,12218.0
11-10 01:20:10,0.251,0.251,98.744,0.754,0.0,0.0,0.0,106496.0,1799467008.0,91275264.0,2951708672.0,3547471872.0,1490.0,810.0
11-10 01:20:11,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1799446528.0,91275264.0,2951712768.0,3547488256.0,6327.0,4709.0
11-10 01:20:12,0.503,0.251,99.246,0.0,0.0,0.0,0.0,49152.0,1799335936.0,91275264.0,2951712768.0,3547598848.0,8773.0,4831.0
11-10 01:20:13,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1799614464.0,91275264.0,2951720960.0,3547312128.0,4359.0,3569.0
